pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
2946,0,0,0,2,0,1,1,0,1,2,2,2,3,1,3,3,3,3,1,0,1,4,0,0,0,0,0
2947,0,2,1,2,0,1,1,0,1,2,2,2,0,1,3,3,3,3,1,0,1,3,0,0,0,0,0
2948,2,0,0,2,0,1,0,1,1,1,1,1,3,1,3,3,3,3,1,0,2,4,0,0,0,0,0
2949,3,1,0,2,0,1,1,1,1,1,0,4,3,1,1,1,1,1,1,2,4,3,0,0,0,0,0
2951,3,0,0,2,0,1,2,0,0,2,1,1,3,1,3,3,3,3,1,2,0,4,0,0,0,0,0
2952,4,0,0,2,0,1,4,1,1,0,0,2,3,1,2,2,2,2,1,4,2,1,0,0,0,0,0
2953,3,0,0,2,0,1,2,1,1,2,1,1,3,1,2,2,2,2,1,4,0,3,0,0,0,0,0
2957,3,0,0,2,0,1,3,1,1,1,2,1,3,1,2,2,2,2,1,2,3,2,0,0,0,0,0
2958,0,0,1,2,0,1,0,0,1,2,3,2,0,1,2,2,2,2,0,0,0,4,0,0,0,0,0
2959,3,0,0,2,0,1,3,1,1,2,3,4,3,1,2,2,2,2,1,2,0,1,1,0,0,0,0
2960,1,0,0,2,0,1,1,0,1,1,2,1,3,1,2,2,2,2,0,1,1,3,0,0,0,0,0
2961,3,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,4,1,0,0,0,0,0
2962,3,0,0,2,0,1,4,1,1,2,4,3,3,1,3,3,3,3,1,4,2,3,0,0,0,0,0
2963,0,0,0,2,0,1,0,1,1,2,1,4,3,2,3,3,3,3,1,0,2,3,0,0,0,0,0
2964,2,1,1,2,0,1,0,1,1,2,3,2,0,1,3,3,2,3,1,2,2,1,0,0,0,0,0
2965,4,0,0,2,0,1,4,1,1,2,4,3,3,1,3,3,3,3,1,4,2,2,0,0,0,0,0
2966,3,1,0,2,0,1,3,1,1,2,3,3,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0
2967,3,1,0,2,0,1,3,1,1,2,4,4,3,1,1,1,1,1,1,4,4,2,0,0,0,0,0
2968,0,0,0,2,0,1,0,1,1,2,2,1,3,1,3,3,3,3,1,2,2,1,0,0,0,0,0
2969,1,2,0,2,0,1,1,1,1,2,3,3,3,1,3,3,3,3,1,1,4,4,0,0,0,0,0
2971,1,0,0,0,0,1,1,1,1,2,4,3,3,1,3,3,3,3,1,1,1,4,0,0,0,0,0
2975,1,2,0,3,0,1,0,1,1,2,3,2,3,1,3,3,3,3,1,0,0,1,0,0,0,0,0
2980,1,2,0,2,0,1,0,1,0,1,2,2,3,1,3,3,3,3,1,1,0,4,0,0,0,0,0
2981,0,0,1,2,0,1,0,0,1,0,1,1,0,1,3,3,3,3,1,1,4,1,0,0,0,0,0
2987,4,0,0,2,0,1,4,1,1,2,3,4,3,1,2,2,2,2,1,4,0,3,0,0,0,0,0
2989,4,2,0,2,0,0,1,1,1,2,4,3,3,1,3,3,3,3,1,1,3,4,0,0,0,0,0
2990,3,0,0,2,0,0,1,1,1,2,2,4,3,1,3,3,3,3,1,1,2,3,0,0,0,0,0
2991,1,0,0,2,0,0,0,1,1,1,0,0,3,1,3,2,3,3,1,0,2,0,1,0,0,0,0
2993,0,0,0,2,0,0,3,0,1,2,2,2,3,1,1,2,1,1,0,2,2,2,0,0,0,0,0
2994,0,0,0,2,0,0,4,1,1,2,3,4,3,1,1,2,1,1,1,4,2,4,0,0,0,0,0
2995,1,0,0,2,0,0,3,1,1,0,0,0,3,1,3,3,3,3,1,1,2,4,0,0,0,0,0
