pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,self_accept_rate,self_closed_num_rate,self_contribution_rate,project_accept_rate,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor,deletions_per_week,additions_per_week,changes_per_week,per_lines_deleted_week_days,per_lines_added_week_days,per_lines_changed_week_days,deletions_per_pr,additions_per_pr,changes_per_pr,commits_average,comments_per_closed_pr,comments_per_merged_pr,close_latency,merge_latency
3187,4,2,0,0,0,0.9721030042918455,0.9989270386266095,0.4707070707070707,0.7727272727272727,1,1,1,1,1,3,9,0,4,932,435314,906,931,474,1,5,0,0,0,0,0,0,32765.71884057971,2296.710144927536,35062.42898550725,243.65656565656565,344.9259259259259,588.5824915824916,5709.178282828283,400.1843434343434,6109.362626262627,2.6984848484848483,2.72165991902834,2.5366013071895424,9.392712550607287,3.922222222222222
3188,2,2,0,0,0,0.9721329046087889,0.9989281886387996,0.47097425542655225,0.7728419989904088,1,1,1,2,1,9,1,0,4,933,435326,907,932,475,1,13,11,0,0,0,0,0,32765.71884057971,2296.710144927536,35062.42898550725,242.86912751677852,343.77852348993287,586.6476510067114,5706.300858152448,399.98384654215045,6106.284704694599,2.697627460878344,2.7207890743550833,2.5355976485956893,9.388467374810318,3.920313520574788
3189,0,2,0,0,0,0.9721627408993576,0.9989293361884368,0.47124117053481335,0.7729566094853683,1,6,6,11,5,93,42,0,4,934,435336,908,933,476,2,5,15,0,0,0,0,0,32765.71884057971,2296.710144927536,35062.42898550725,170.76136363636363,219.9375,390.6988636363636,5703.422300706357,399.78657921291625,6103.208879919273,2.6972754793138245,2.7199191102123357,2.534595300261097,9.38422649140546,3.9184073107049606
3191,4,1,1,0,0,0.9120879120879121,0.989010989010989,0.04589006555723651,0.7725668179525971,1,1,0,1,6,11,105,2,5,91,96353,84,90,0,1,6,34,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,242.06020066889633,342.6588628762542,584.7190635451504,5700.5673222390315,399.63187090267274,6100.199193141704,2.7014624306606154,2.7199191102123357,2.534595300261097,9.38422649140546,3.9184073107049606
3193,2,1,1,0,0,0.9130434782608695,0.9891304347826086,0.046370967741935484,0.7726814516129032,1,1,0,4,27,39,24,2,5,92,96469,85,91,0,1,3,44,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,241.60333333333332,341.55333333333334,583.1566666666666,5697.746975806452,399.4359879032258,6097.182963709677,2.7006048387096775,2.7190500252652856,2.533594259621657,9.379989893885801,3.9165035877364645
3194,2,1,0,0,0,0.9139784946236559,0.989247311827957,0.04685138539042821,0.7727959697732998,1,2,0,1,27,24,39,0,5,93,96532,86,92,0,2,4,49,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,240.88039867109634,340.5481727574751,581.4285714285714,5694.888664987406,399.2544080604534,6094.143073047859,2.701259445843829,2.7181818181818183,2.532594524119948,9.375757575757575,3.9146023468057365
3196,2,0,0,0,0,1,0,0.0,0.7729103726082578,1,0,0,2,3,9,2,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,32390.85119047619,885.5863095238095,33276.4375,5692.04078549849,399.06545820745214,6091.106243705942,2.700402819738167,2.719475277497477,2.53485342019544,9.370332996972754,3.916612377850163
3198,1,1,1,0,0,0.9148936170212766,1.0,0.04730749874182184,0.774031202818319,1,0,3,2,2,9,19,2,2,94,96595,86,94,42,2,3,3,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,166.32826747720364,396.6808510638298,563.0091185410334,5689.1771514846505,398.86914947156515,6088.046300956215,2.700050327126321,2.7289672544080603,2.5474642392717817,9.370780856423174,3.9278283485045513
3199,3,1,1,0,0,0.9157894736842105,1.0,0.04778672032193159,0.7741448692152918,0,1,0,1,3,1,36,1,2,95,96623,87,95,0,1,3,24,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,399.536231884058,342.3695652173913,741.9057971014493,5686.324949698189,398.67303822937623,6084.997987927565,2.699698189134809,2.727593152064451,2.5458089668615984,9.367069486404834,3.926575698505523
3200,3,1,1,0,0,0.90625,0.9895833333333334,0.048265460030165915,0.7737556561085973,0,1,0,1,3,0,100,1,3,96,96660,88,95,0,1,3,7,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,396.9208633093525,339.9136690647482,736.8345323741007,5683.4841628959275,398.47310206133733,6081.957264957265,2.698843640020111,2.727593152064451,2.5458089668615984,9.367069486404834,3.926575698505523
3202,1,1,1,0,0,0.9175257731958762,1.0,0.04874371859296482,0.7743718592964824,0,1,3,1,2,124,130,1,2,97,96760,89,97,43,3,8,42,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,394.8,337.48571428571427,732.2857142857143,5680.678391959799,398.27286432160804,6078.951256281407,2.697989949748744,2.725855130784708,2.5438027255029203,9.358651911468813,3.9227774172615186
3203,0,1,1,0,0,0.9081632653061225,0.9897959183673469,0.04922149673530889,0.7739829231541939,0,4,21,29,30,943,1226,2,3,98,97014,90,97,44,3,5,15,0,0,0,0,0,32671.170520231215,2290.375722543353,34961.546242774566,392.92198581560285,335.97163120567376,728.8936170212766,5677.890507282773,398.1351079859367,6076.025615268709,2.6971371170266196,2.725855130784708,2.5438027255029203,9.358651911468813,3.9227774172615186
3204,2,2,1,0,0,0.9721925133689839,0.9989304812834224,0.46937751004016065,0.7740963855421686,1,1,0,2,2,2,4,2,3,935,435471,909,934,0,1,9,7,0,0,0,0,1,32581.861671469742,2287.1181556195966,34868.97982708934,454.3727272727273,272.3606060606061,726.7333333333333,5675.65562248996,398.4086345381526,6074.0642570281125,2.7103413654618476,2.724987430869784,2.5428015564202333,9.354952237305179,3.9215304798962385
3205,0,2,1,0,0,0.9722222222222222,0.9989316239316239,0.4696437531359759,0.7742097340692423,1,1,7,4,8,5,143,2,3,936,435477,910,935,478,2,5,6,0,0,0,0,0,32581.861671469742,2287.1181556195966,34868.97982708934,165.88181818181818,395.5060606060606,561.3878787878788,5672.809834420472,398.20973406924236,6071.019568489714,2.7099849473156046,2.7241206030150753,2.541801685029164,9.350753768844221,3.919637070641607
3207,1,2,0,0,0,0.9722518676627535,0.9989327641408752,0.4699097291875627,0.7743229689067201,1,0,1,4,17,553,872,0,3,937,435625,911,936,479,1,10,24,0,0,0,0,0,32488.658045977012,2280.566091954023,34769.224137931036,170.39660056657223,219.57790368271955,389.9745042492918,5670.036609829488,398.0125376128385,6068.049147442327,2.710631895687061,2.7232546459065796,2.5408031088082903,9.348066298342541,3.9196891191709846
3208,2,2,0,0,0,0.9722814498933902,0.9989339019189766,0.47017543859649125,0.7744360902255639,1,3,14,3,12,156,146,0,3,938,437050,912,937,480,3,7,77,0,0,0,0,0,32488.658045977012,2280.566091954023,34769.224137931036,453.012084592145,271.5438066465257,724.5558912386707,5667.631578947368,398.09022556390977,6065.721804511279,2.7112781954887217,2.7218875502008033,2.53915857605178,9.343875502008032,3.917799352750809
3209,1,2,0,0,0,0.972310969116081,0.9989350372736954,0.47044088176352705,0.7745490981963928,1,0,1,3,12,146,97,0,3,939,437352,913,938,481,1,4,0,0,0,0,0,0,32488.658045977012,2280.566091954023,34769.224137931036,452.08734939759034,271.1957831325301,723.2831325301205,5664.865230460922,397.9689378757515,6062.834168336673,2.711422845691383,2.722027094831912,2.539456662354463,9.339688911189162,3.9159120310478657
3210,2,2,0,0,0,0.9723404255319149,0.9989361702127659,0.47070605908863294,0.7746619929894842,1,1,1,3,5,102,35,0,3,940,437595,914,939,482,1,7,78,0,0,0,0,0,32488.658045977012,2280.566091954023,34769.224137931036,165.81268882175226,394.3262839879154,560.1389728096676,5662.07711567351,397.84276414621934,6059.919879819729,2.71156735102654,2.720661985957874,2.53781512605042,9.335506519558676,3.914027149321267
3215,0,1,0,0,0,0.9191919191919192,1.0,0.04954954954954955,0.7752752752752753,1,1,1,2,12,96,198,0,2,99,99183,91,99,46,2,4,0,0,0,0,0,0,32398.86246418338,2276.7736389684815,34675.63610315186,165.41867469879517,393.4457831325301,558.8644578313254,5659.260760760761,397.6946946946947,6056.955455455455,2.7117117117117115,2.720440881763527,2.5377663008392513,9.336172344689379,3.9218850871530018
3216,1,2,0,0,0,0.9723698193411264,0.9989373007438895,0.47073536768384194,0.7748874437218609,0,2,5,3,79,478,597,0,3,941,437732,915,940,484,2,5,99,0,0,0,0,0,32398.86246418338,2276.7736389684815,34675.63610315186,398.7887323943662,340.2464788732394,739.0352112676056,5656.528764382191,397.543771885943,6054.072536268134,2.7113556778389194,2.720440881763527,2.5377663008392513,9.336172344689379,3.9218850871530018
3219,1,2,0,0,0,0.9723991507430998,0.9989384288747346,0.471,0.7755,1,3,3,7,9,116,23,0,2,942,438807,916,941,485,2,6,8,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,32294.74183976261,882.9851632047478,33177.72700296736,5653.999,397.584,6051.583,2.7115,2.719219219219219,2.536428110896196,9.32982982982983,3.920696324951644
3220,2,2,0,0,0,0.9713679745493107,0.9978791092258749,0.47126436781609193,0.775112443778111,1,0,0,1,7,27,16,0,3,943,438946,917,941,0,1,12,44,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,32199.263313609466,880.7159763313609,33079.97928994083,5651.184907546227,397.4432783608196,6048.628185907047,2.7136431784107944,2.719219219219219,2.536428110896196,9.32982982982983,3.920696324951644
3222,3,2,0,0,0,0.972457627118644,0.9989406779661016,0.47152847152847155,0.7757242757242757,1,0,2,3,7,30,24,0,2,944,438989,918,943,486,1,9,24,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,165.5165165165165,392.5525525525525,558.0690690690691,5648.37012987013,397.25824175824175,6045.6283716283715,2.712787212787213,2.718,2.535093367675467,9.322,3.9175788795878943
3223,3,2,0,0,0,0.9724867724867725,0.9989417989417989,0.47179231153270096,0.7758362456315526,0,0,1,2,2,5,3,0,2,945,439043,919,944,487,1,8,25,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,144.3030303030303,238.95454545454547,383.25757575757575,5645.562156764853,397.07488766849724,6042.63704443335,2.712930604093859,2.71664167916042,2.5334620334620332,9.317841079460269,3.915701415701416
3225,1,2,0,0,0,0.9725158562367865,0.9989429175475687,0.4720558882235529,0.7759481037924152,0,1,1,3,10,65,126,0,2,946,439051,920,945,488,1,7,16,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,143.5929648241206,237.7788944723618,381.3718592964824,5642.746506986028,396.8792415169661,6039.625748502994,2.712574850299401,2.7152847152847155,2.531832797427653,9.313686313686313,3.9138263665594857
3226,2,2,0,0,0,0.9725448785638859,0.9989440337909187,0.4723192019950125,0.7760598503740649,0,1,0,1,3,1,49,0,2,947,439242,921,946,0,1,5,3,0,0,0,0,0,32308.565714285713,2271.9085714285716,34580.474285714285,400.1748251748252,341.2097902097902,741.3846153846154,5639.995012468828,396.7137157107232,6036.708728179551,2.712718204488778,2.714428357463804,2.530848329048843,9.310034947578632,3.9125964010282774
3227,2,2,0,0,0,0.9725738396624473,0.9989451476793249,0.47258225324027914,0.7761714855433699,1,0,0,1,2,7,2,0,2,948,439292,922,947,0,1,8,43,0,0,0,0,0,32217.20512820513,2266.131054131054,34483.336182336185,240.21192052980132,339.5,579.7119205298013,5637.207876370888,396.5164506480558,6033.724327018943,2.711864406779661,2.7135728542914173,2.529865125240848,9.305888223552895,3.9107257546563905
3228,2,2,0,0,0,1,0,0.0,0.776283009466866,1,2,0,1,51,4473,2,0,2,0,0,0,0,0,2,3,15,0,0,0,0,0,32217.20512820513,2266.131054131054,34483.336182336185,239.4257425742574,338.4026402640264,577.8283828382838,5634.40009965122,396.3223716990533,6030.722471350274,2.7110114598903836,2.712219451371571,2.5282413350449295,9.301745635910224,3.908857509627728
3229,0,2,0,0,0,0.9726027397260274,0.9989462592202318,0.47260956175298807,0.7758964143426295,1,1,0,1,3,14,15,0,2,949,439301,923,948,0,1,5,25,0,0,0,0,0,32217.20512820513,2266.131054131054,34483.336182336185,172.37853107344634,220.51977401129943,392.89830508474574,5631.595119521912,398.35258964143424,6029.947709163346,2.710159362549801,2.711864406779661,2.5282413350449295,9.297607178464606,3.908857509627728
3231,0,2,0,0,0,1,0,0.0,0.7755102040816326,1,2,0,1,1,1,1,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,32217.20512820513,2266.131054131054,34483.336182336185,165.09281437125748,391.4670658682635,556.5598802395209,5628.799402687904,398.16127426580385,6026.960676953709,2.709308113489298,2.711864406779661,2.5282413350449295,9.297607178464606,3.908857509627728
3232,4,0,0,0,0,0.8846153846153846,0.9615384615384616,0.012935323383084577,0.7756218905472637,0,12,0,8,2,5,0,0,3,26,11048167,24,25,0,4,3,0,0,0,0,0,0,32217.20512820513,2266.131054131054,34483.336182336185,397.7361111111111,338.84722222222223,736.5833333333334,5625.9995024875625,397.9636815920398,6023.963184079602,2.708457711442786,2.7110114598903836,2.527261064785119,9.294967613353263,3.90891597177678
3234,1,1,0,0,0,0.92,1.0,0.04972650422675286,0.7757334659373446,1,4,4,7,5,73,12,0,3,100,99477,92,100,46,2,8,19,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,32104.327433628318,878.1976401179941,32982.525073746314,5623.20188960716,397.7682744903033,6020.970164097464,2.711089010442566,2.7156374501992033,2.533333333333333,9.290836653386455,3.907051282051282
3235,3,2,0,0,0,0.9726315789473684,0.9989473684210526,0.4721669980119284,0.7763419483101391,1,0,5,1,3,20,20,0,2,950,439330,924,949,490,2,6,2,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,451.021021021021,270.8198198198198,721.8408408408409,5620.413021868787,397.6068588469185,6018.019880715706,2.713220675944334,2.720398009950249,2.5396927016645328,9.31542288557214,3.945582586427657
3238,1,2,0,0,0,0.9726603575184016,0.9989484752891693,0.47242921013412814,0.7764530551415797,1,8,12,21,53,697,892,0,2,951,439370,925,950,491,3,3,119,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,449.7305389221557,270.0688622754491,719.7994011976048,5617.63089915549,397.4192747143567,6015.050173869846,2.712369597615499,2.7190452511188465,2.5380678182981447,9.311287916459474,3.943698016634677
3239,0,0,0,0,0,0.9259259259259259,1.0,0.013406156901688183,0.7760675273088381,1,6,6,12,2,27,2,0,3,27,11048172,25,27,13,4,3,12,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,451.0507462686567,271.34328358208955,722.3940298507463,5615.284508440914,397.56802383316784,6012.852532274082,2.721449851042701,2.7190452511188465,2.5380678182981447,9.311287916459474,3.943698016634677
3240,3,2,0,0,0,0.9716386554621849,0.9978991596638656,0.47245657568238214,0.775682382133995,1,0,3,1,2,7,7,0,4,952,440959,926,950,493,1,6,23,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,164.60298507462687,390.30149253731344,554.9044776119403,5612.498759305211,397.38411910669976,6009.8828784119105,2.7260545905707194,2.7190452511188465,2.5380678182981447,9.311287916459474,3.943698016634677
3241,3,2,0,0,0,0.9716684155299056,0.9979013641133263,0.47271825396825395,0.7757936507936508,1,0,0,2,10,67,7,0,3,953,440973,927,951,0,1,8,0,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,164.13392857142858,389.1607142857143,553.2946428571429,5609.7182539682535,397.1904761904762,6006.908730158731,2.7251984126984126,2.721311475409836,2.54156010230179,9.306010928961749,3.9418158567774935
3242,4,2,0,0,0,0.9716981132075472,0.9979035639412998,0.47297967278135844,0.7759048091224591,1,0,0,1,4,16,6,0,3,954,441047,928,952,0,1,8,0,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,163.66765578635014,388.2047477744807,551.8724035608309,5606.9405057015365,397.0267724343084,6003.967278135845,2.724838869608329,2.7199602780536245,2.5399361022364215,9.30188679245283,3.939936102236422
3243,2,2,0,0,0,0.9727748691099476,0.9989528795811519,0.4732408325074331,0.7765113974231913,0,3,5,3,92,2212,3182,0,2,955,441069,929,954,494,1,11,59,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,143.505,236.915,380.42,5604.165014866204,396.83795837462833,6001.002973240833,2.72398414271556,2.7172619047619047,2.5366943203573706,9.293650793650794,3.9361837906828336
3245,3,2,0,0,0,0.9728033472803347,0.9989539748953975,0.4735017335314512,0.7771173848439822,0,1,0,1,1,8,5,0,1,956,446463,930,955,0,1,6,3,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,394.99310344827586,336.5448275862069,731.5379310344828,5602.965329370976,397.7369985141159,6000.702327885092,2.7241208519068847,2.7190287413280476,2.5391969407265775,9.286422200198215,3.9337157425111537
3246,0,2,0,0,0,0.9728317659352143,0.9989550679205852,0.47376237623762374,0.7772277227722773,0,14,4,1,101,1628,1747,0,1,957,446476,931,956,495,1,5,61,0,0,0,0,0,32125.735795454544,2272.4772727272725,34398.213068181816,392.32191780821915,334.2945205479452,726.6164383561644,5600.194059405941,397.5440594059406,5997.738118811882,2.7232673267326732,2.7181773155027242,2.538216560509554,9.282317979197623,3.931847133757962
3249,2,2,0,0,0,0.9718162839248434,0.9979123173277662,0.47402276100940127,0.776843146956952,1,2,1,1,56,3018,2126,0,2,958,449851,932,956,496,2,7,89,1,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,171.93521126760564,219.93802816901407,391.8732394366197,5598.28748144483,398.15289460663035,5996.44037605146,2.7224146462147454,2.7181773155027242,2.538216560509554,9.282317979197623,3.931847133757962
3250,2,2,0,0,0,0.97288842544317,0.9989572471324296,0.4742828882294758,0.7774480712166172,1,0,0,3,37,230,396,0,1,959,454995,933,958,0,1,4,52,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,32009.938235294117,875.8294117647059,32885.76764705883,5596.570227497527,399.44856577645896,5996.018793273986,2.721562809099901,2.723404255319149,2.545165394402036,9.275111331024245,3.9293893129770994
3252,3,2,0,0,0,0.9729166666666667,0.9989583333333333,0.4745427582797825,0.7775580820563519,1,2,0,1,4,63,50,0,1,960,455621,934,959,0,1,7,27,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,449.7142857142857,270.61607142857144,720.3303571428571,5593.9995056846265,399.3648047454276,5993.3643104300545,2.721700444883836,2.722057368941642,2.5435473617291797,9.271018793273987,3.9275270184361095
3253,4,2,0,0,0,0.9719042663891779,0.9979188345473465,0.47480237154150196,0.7771739130434783,1,0,1,1,3,9,7,0,2,961,455734,935,959,496,1,3,0,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,448.5281899109792,270.0,718.5281899109792,5591.260375494071,399.1986166007905,5990.458992094862,2.7208498023715415,2.722057368941642,2.5435473617291797,9.271018793273987,3.9275270184361095
3254,2,2,0,0,0,0.972972972972973,0.998960498960499,0.4750617283950617,0.7777777777777778,1,2,0,1,10,35,50,0,1,962,455750,936,961,0,2,9,146,0,0,1,0,1,32051.385269121813,2279.509915014164,34330.895184135974,447.22189349112426,269.2278106508876,716.4497041420118,5588.502716049383,399.0059259259259,5987.508641975309,2.72,2.7203557312252964,2.5415873015873016,9.262845849802371,3.9238095238095236
3257,3,0,0,0,0,1.0,1.0,0.0009871668311944718,0.7773938795656465,1,1,0,1,3,4,13,0,2,2,181,2,2,0,2,8,12,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,446.05014749262534,268.5368731563422,714.5870206489675,5585.7690029615005,398.82625863770977,5984.59526159921,2.7191510365251728,2.7203557312252964,2.5415873015873016,9.262845849802371,3.9238095238095236
3258,2,2,0,0,0,0.9719626168224299,0.9979231568016614,0.4750863344844598,0.777503700049334,1,0,0,2,8,84,19,0,2,963,455835,937,961,0,1,6,0,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,444.77647058823527,267.75882352941176,712.535294117647,5583.019733596448,398.6314750863345,5981.651208682782,2.718302910705476,2.7195061728395062,2.5406091370558377,9.258765432098766,3.921954314720812
3259,0,2,0,0,0,0.9730290456431535,0.9989626556016598,0.47534516765285995,0.7781065088757396,0,1,1,1,1,41,43,0,1,964,455938,938,963,497,1,3,42,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,158.6218905472637,246.74129353233832,405.363184079602,5580.276134122288,398.47633136094674,5978.752465483235,2.717948717948718,2.717809570794277,2.538656527249683,9.250616674888999,3.918250950570342
3260,3,2,0,0,0,0.9720207253886011,0.9979274611398964,0.4756037456875308,0.7777230162641695,0,0,0,1,2,3,3,0,2,965,456022,939,963,0,1,4,0,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,158.04950495049505,245.72277227722773,403.7722772277228,5577.547067520946,398.30014785608677,5975.847215377033,2.717102020699852,2.717809570794277,2.538656527249683,9.250616674888999,3.918250950570342
3261,2,2,0,0,0,0.9720496894409938,0.9979296066252588,0.47586206896551725,0.777832512315271,0,1,1,1,3,4,4,0,2,966,456028,940,964,498,1,11,18,0,0,0,0,0,32051.385269121813,2279.509915014164,34330.895184135974,401.5374149659864,343.0952380952381,744.6326530612245,5574.800985221675,398.1054187192118,5972.906403940887,2.716256157635468,2.7164694280078896,2.5370487650411655,9.2465483234714,3.916402786573781
3262,2,2,0,0,0,0.9710444674250258,0.9979317476732161,0.47612013786312163,0.7774495322501231,1,0,1,2,1,1,1,0,2,967,456036,940,965,499,1,5,0,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,238.64473684210526,352.0032894736842,590.6480263157895,5572.058099458395,397.91137370753324,5969.969473165928,2.7154111275233874,2.71562345983243,2.5370487650411655,9.24248398225727,3.916402786573781
3263,3,2,0,0,0,0.9721074380165289,0.9989669421487604,0.4763779527559055,0.7780511811023622,1,0,0,2,9,20,18,0,1,968,456038,941,967,0,1,12,52,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,177.42415730337078,227.79775280898878,405.2219101123595,5569.316437007874,397.71604330708664,5967.032480314961,2.71505905511811,2.7134416543574593,2.534471853257432,9.235844411619892,3.9146110056925996
3264,3,2,0,0,0,0.9711042311661506,0.9979360165118679,0.4766355140186916,0.7776684702410231,1,0,0,1,9,39,29,0,2,969,456076,942,967,0,1,8,38,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,176.97759103641457,227.2156862745098,404.1932773109244,5566.585833743236,397.53025086079685,5964.116084604034,2.714707329070339,2.7134416543574593,2.534471853257432,9.235844411619892,3.9146110056925996
3265,2,2,0,0,0,0.9721649484536082,0.9989690721649485,0.4768928220255654,0.7782694198623402,1,0,2,8,6,100,78,0,1,970,456144,943,969,500,1,10,6,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,31917.228739002934,873.9354838709677,32791.1642228739,5563.863323500492,397.353982300885,5961.217305801377,2.713864306784661,2.7107722577471716,2.5312697409981046,9.227742252828332,3.9109286165508528
3267,2,2,0,0,0,0.972193614830072,0.9989701338825953,0.47714987714987717,0.7783783783783784,1,1,1,1,6,24,9,0,1,971,456322,944,970,501,2,10,44,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,31824.13157894737,871.672514619883,32695.80409356725,5561.167567567568,397.2078624078624,5958.37542997543,2.7164619164619164,2.7094395280235988,2.529671717171717,9.22369714847591,3.909090909090909
3268,3,2,0,0,0,0.9722222222222222,0.9989711934156379,0.4774066797642436,0.7784872298624754,1,0,0,1,5,61,18,0,1,972,456355,945,971,0,1,10,37,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,443.52785923753663,267.21994134897363,710.7478005865103,5558.440569744597,397.024557956778,5955.465127701375,2.7156188605108054,2.7085995085995087,2.5287066246056784,9.21965601965602,3.907255520504732
3269,3,2,0,0,0,0.9722507708119219,0.998972250770812,0.47766323024054985,0.7785959744722631,1,0,1,1,6,244,46,0,1,973,456434,946,972,501,2,13,26,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,163.20118343195267,387.103550295858,550.3047337278107,5555.720667648503,396.8595974472263,5952.580265095729,2.7147766323024056,2.7072691552062866,2.527112232030265,9.215618860510805,3.905422446406053
3270,3,2,0,0,0,0.9722792607802875,0.9989733059548255,0.47791952894995093,0.7787046123650638,1,0,4,3,16,85,57,0,1,974,456724,947,973,501,2,4,9,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,162.85545722713863,386.6814159292035,549.5368731563422,5553.017173699705,396.7845927379784,5949.801766437684,2.713935230618253,2.705940108001964,2.5255198487712667,9.211585665193912,3.90359168241966
3272,3,2,0,0,0,0.9723076923076923,0.9989743589743589,0.47817557626287394,0.7788131436978911,0,0,5,4,20,244,241,0,1,975,456866,948,974,502,2,5,145,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,157.28571428571428,244.5270935960591,401.8128078817734,5550.3217263364395,396.63168219715544,5946.9534085335945,2.714075527219225,2.704612365063788,2.5239294710327456,9.207556427870461,3.90176322418136
3273,3,2,0,0,0,0.9723360655737705,0.9989754098360656,0.47843137254901963,0.778921568627451,0,0,0,6,9,61,27,0,1,976,457351,949,975,0,1,8,25,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,157.69607843137254,244.52450980392157,402.22058823529414,5547.719117647059,396.55686274509804,5944.275980392157,2.7147058823529413,2.7032859244727807,2.52234109502832,9.203531142717019,3.8999370673379485
3274,3,2,0,0,0,0.9723643807574207,0.9989764585465711,0.47868691817736403,0.7790298873101421,0,0,2,5,16,113,142,0,1,977,457439,950,976,503,1,6,15,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,157.05853658536586,243.62926829268292,400.6878048780488,5545.014208721215,396.39245467907887,5941.406663400294,2.716315531602156,2.7019607843137257,2.520754716981132,9.199509803921568,3.8981132075471696
3275,3,2,0,0,0,0.9713701431492843,0.9979550102249489,0.4789422135161606,0.7786483839373164,0,0,0,1,6,82,90,0,2,978,457694,951,976,0,1,4,22,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,156.98543689320388,242.99514563106797,399.9805825242718,5542.368266405485,396.25367286973557,5938.62193927522,2.71743388834476,2.7019607843137257,2.520754716981132,9.199509803921568,3.8981132075471696
3276,4,2,0,0,0,0.9724208375893769,0.9989785495403473,0.47919725893294174,0.7792462065589819,0,1,0,1,14,53,41,0,1,979,457866,952,978,0,1,6,25,1,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,156.66183574879227,242.2173913043478,398.8792270531401,5539.699461576113,396.09985315712186,5935.799314733235,2.7165932452276063,2.6993143976493634,2.5175879396984926,9.191478942213516,3.8944723618090453
3277,3,2,0,0,0,0.9724489795918367,0.9989795918367347,0.4794520547945205,0.7793542074363993,0,0,0,4,15,28,26,0,1,980,457960,953,979,0,1,8,0,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,398.85135135135135,340.80405405405406,739.6554054054054,5537.009295499021,395.9319960861057,5932.941291585127,2.7157534246575343,2.698482623592756,2.5166352793471436,9.187469407733724,3.8926553672316384
3278,2,2,0,0,0,0.9724770642201835,0.9989806320081549,0.4797066014669927,0.7794621026894866,0,0,1,2,5,3,139,0,1,981,458014,954,980,504,1,6,3,0,0,0,0,0,31968.50282485876,2282.9322033898306,34251.43502824859,396.3489932885906,338.7046979865772,735.0536912751678,5534.314425427873,395.7520782396088,5930.066503667482,2.7163814180929093,2.6971624266144816,2.515056461731493,9.183463796477495,3.890840652446675
