PR创建者,PR创建者的身份,评论过的用户名称,评论次数,评论者的身份
gunan,CONTRIBUTOR,bhack,4,CONTRIBUTOR
gunan,CONTRIBUTOR,sromano,1,NONE
gunan,CONTRIBUTOR,petewarden,1,MEMBER
gunan,CONTRIBUTOR,tatatodd,3,CONTRIBUTOR
gunan,CONTRIBUTOR,cwhipkey,1,CONTRIBUTOR
gunan,CONTRIBUTOR,wolffg,1,CONTRIBUTOR
gunan,CONTRIBUTOR,Androbin,4,CONTRIBUTOR
gunan,CONTRIBUTOR,ispirmustafa,1,CONTRIBUTOR
gunan,CONTRIBUTOR,ekelsen,1,CONTRIBUTOR
gunan,CONTRIBUTOR,agramesh1,4,CONTRIBUTOR
gunan,CONTRIBUTOR,Wang-Yue,2,NONE
gunan,CONTRIBUTOR,frankchn,1,CONTRIBUTOR
gunan,CONTRIBUTOR,rryan,1,MEMBER
gunan,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
gunan,CONTRIBUTOR,fchollet,2,MEMBER
gunan,CONTRIBUTOR,zheng-xq,1,CONTRIBUTOR
gunan,CONTRIBUTOR,flx42,4,CONTRIBUTOR
gunan,CONTRIBUTOR,alanpurple,1,CONTRIBUTOR
gunan,CONTRIBUTOR,tjingrant,1,CONTRIBUTOR
gunan,CONTRIBUTOR,angerson,1,MEMBER
gunan,CONTRIBUTOR,av8ramit,12,CONTRIBUTOR
gunan,CONTRIBUTOR,facaiy,1,MEMBER
gunan,CONTRIBUTOR,wdirons,1,CONTRIBUTOR
gunan,CONTRIBUTOR,kiszk,1,CONTRIBUTOR
gunan,CONTRIBUTOR,tensorflowbutler,1,MEMBER
gunan,CONTRIBUTOR,wookayin,1,CONTRIBUTOR
gunan,CONTRIBUTOR,stonebig,1,NONE
ErnestG,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
ErnestG,CONTRIBUTOR,googlebot,2,NONE
ErnestG,CONTRIBUTOR,vrv,2,CONTRIBUTOR
ErnestG,CONTRIBUTOR,andrewharp,7,CONTRIBUTOR
ericxsun,NONE,tensorflow-jenkins,1,COLLABORATOR
ericxsun,NONE,googlebot,2,NONE
ericxsun,NONE,jendap,1,CONTRIBUTOR
ericxsun,NONE,vrv,1,CONTRIBUTOR
breandan,NONE,tensorflow-jenkins,2,COLLABORATOR
breandan,NONE,googlebot,3,NONE
Undo1,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
Undo1,CONTRIBUTOR,googlebot,2,NONE
Undo1,CONTRIBUTOR,girving,1,CONTRIBUTOR
bogdanteleaga,NONE,tensorflow-jenkins,1,COLLABORATOR
bogdanteleaga,NONE,lukaszkaiser,3,CONTRIBUTOR
bogdanteleaga,NONE,ebrevdo,2,CONTRIBUTOR
bogdanteleaga,NONE,rmlarsen,1,MEMBER
bogdanteleaga,NONE,vrv,1,CONTRIBUTOR
bogdanteleaga,NONE,decentralion,1,CONTRIBUTOR
IsaacYangSLA,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
IsaacYangSLA,CONTRIBUTOR,googlebot,2,NONE
IsaacYangSLA,CONTRIBUTOR,vrv,1,CONTRIBUTOR
lesniewski,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
lesniewski,CONTRIBUTOR,googlebot,2,NONE
lesniewski,CONTRIBUTOR,girving,3,CONTRIBUTOR
lesniewski,CONTRIBUTOR,vrv,2,CONTRIBUTOR
lesniewski,CONTRIBUTOR,willnorris,1,NONE
lesniewski,CONTRIBUTOR,rmlarsen,1,MEMBER
lesniewski,CONTRIBUTOR,martinwicke,1,MEMBER
lesniewski,CONTRIBUTOR,kirilg,1,CONTRIBUTOR
aroyer,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
aroyer,CONTRIBUTOR,googlebot,3,NONE
aroyer,CONTRIBUTOR,vrv,3,CONTRIBUTOR
aroyer,CONTRIBUTOR,girving,1,CONTRIBUTOR
cedias,NONE,tensorflow-jenkins,1,COLLABORATOR
cedias,NONE,googlebot,2,NONE
lilac,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
lilac,CONTRIBUTOR,googlebot,2,NONE
lilac,CONTRIBUTOR,mrry,8,CONTRIBUTOR
MarvinTeichmann,NONE,tensorflow-jenkins,1,COLLABORATOR
MarvinTeichmann,NONE,googlebot,2,NONE
MarvinTeichmann,NONE,mrry,2,CONTRIBUTOR
MarvinTeichmann,NONE,vrv,11,CONTRIBUTOR
MarvinTeichmann,NONE,rmlarsen,3,MEMBER
MarvinTeichmann,NONE,shlens,4,MEMBER
MarvinTeichmann,NONE,decentralion,1,CONTRIBUTOR
amitruf,NONE,tensorflow-jenkins,1,COLLABORATOR
amitruf,NONE,googlebot,1,NONE
MicaelCarvalho,CONTRIBUTOR,tensorflow-jenkins,5,COLLABORATOR
MicaelCarvalho,CONTRIBUTOR,googlebot,2,NONE
MicaelCarvalho,CONTRIBUTOR,vrv,4,CONTRIBUTOR
MicaelCarvalho,CONTRIBUTOR,martinwicke,2,MEMBER
MicaelCarvalho,CONTRIBUTOR,ilblackdragon,1,CONTRIBUTOR
MicaelCarvalho,CONTRIBUTOR,maciekcc,2,NONE
MicaelCarvalho,CONTRIBUTOR,caisq,4,CONTRIBUTOR
MicaelCarvalho,CONTRIBUTOR,decentralion,2,CONTRIBUTOR
MicaelCarvalho,CONTRIBUTOR,josh11b,3,CONTRIBUTOR
kingtaurus,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
kingtaurus,CONTRIBUTOR,googlebot,2,NONE
kingtaurus,CONTRIBUTOR,petewarden,3,MEMBER
kingtaurus,CONTRIBUTOR,vrv,2,CONTRIBUTOR
petrjanda,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
petrjanda,CONTRIBUTOR,googlebot,2,NONE
petrjanda,CONTRIBUTOR,vrv,5,CONTRIBUTOR
petrjanda,CONTRIBUTOR,martinwicke,1,MEMBER
petrjanda,CONTRIBUTOR,ilblackdragon,4,CONTRIBUTOR
petrjanda,CONTRIBUTOR,mikowals,1,CONTRIBUTOR
PhABC,NONE,tensorflow-jenkins,1,COLLABORATOR
PhABC,NONE,googlebot,2,NONE
PhABC,NONE,vrv,2,CONTRIBUTOR
PhABC,NONE,lukaszkaiser,2,CONTRIBUTOR
PhABC,NONE,ebrevdo,3,CONTRIBUTOR
danielfrg,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
danielfrg,CONTRIBUTOR,googlebot,2,NONE
danielfrg,CONTRIBUTOR,martinwicke,1,MEMBER
StephenOman,NONE,tensorflow-jenkins,1,COLLABORATOR
marckhoury,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
marckhoury,CONTRIBUTOR,benoitsteiner,1,CONTRIBUTOR
pk449,NONE,tensorflow-jenkins,1,COLLABORATOR
pk449,NONE,googlebot,1,NONE
pk449,NONE,martinwicke,1,MEMBER
bryonglodencissp,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
bryonglodencissp,CONTRIBUTOR,googlebot,1,NONE
bryonglodencissp,CONTRIBUTOR,vrv,2,CONTRIBUTOR
Robin-des-Bois,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
Robin-des-Bois,CONTRIBUTOR,benoitsteiner,1,CONTRIBUTOR
Robin-des-Bois,CONTRIBUTOR,vrv,1,CONTRIBUTOR
Robin-des-Bois,CONTRIBUTOR,martinwicke,3,MEMBER
pumpikano,NONE,tensorflow-jenkins,1,COLLABORATOR
pumpikano,NONE,googlebot,2,NONE
pumpikano,NONE,girving,2,CONTRIBUTOR
ilai-deutel,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
ilai-deutel,CONTRIBUTOR,gideonite,1,CONTRIBUTOR
gideonite,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
gideonite,CONTRIBUTOR,ilai-deutel,1,CONTRIBUTOR
gideonite,CONTRIBUTOR,ilblackdragon,3,CONTRIBUTOR
gideonite,CONTRIBUTOR,rmlarsen,1,MEMBER
MostafaGazar,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
MostafaGazar,CONTRIBUTOR,googlebot,2,NONE
MostafaGazar,CONTRIBUTOR,benoitsteiner,1,CONTRIBUTOR
MostafaGazar,CONTRIBUTOR,gunan,1,CONTRIBUTOR
MostafaGazar,CONTRIBUTOR,martinwicke,1,MEMBER
rdadolf,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
rdadolf,CONTRIBUTOR,vrv,1,CONTRIBUTOR
rdadolf,CONTRIBUTOR,cancan101,3,CONTRIBUTOR
rdadolf,CONTRIBUTOR,martinwicke,2,MEMBER
jianbaishi,NONE,tensorflow-jenkins,1,COLLABORATOR
jianbaishi,NONE,googlebot,1,NONE
dmansfield,NONE,googlebot,1,NONE
dmansfield,NONE,tensorflow-jenkins,1,COLLABORATOR
dmansfield,NONE,martinwicke,1,MEMBER
maxmelnick,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
maxmelnick,CONTRIBUTOR,maciekcc,2,NONE
maxmelnick,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
maxmelnick,CONTRIBUTOR,petewarden,3,MEMBER
maxmelnick,CONTRIBUTOR,vrv,2,CONTRIBUTOR
maxmelnick,CONTRIBUTOR,Khoa-NT,1,NONE
maxmelnick,CONTRIBUTOR,argavish,2,NONE
maxmelnick,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
maxmelnick,CONTRIBUTOR,martinwicke,1,MEMBER
jdoerrie,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
jdoerrie,CONTRIBUTOR,vrv,4,CONTRIBUTOR
jdoerrie,CONTRIBUTOR,craigcitro,1,MEMBER
dcastro9,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
dcastro9,CONTRIBUTOR,googlebot,2,NONE
dcastro9,CONTRIBUTOR,benoitsteiner,1,CONTRIBUTOR
dcastro9,CONTRIBUTOR,shlens,1,MEMBER
dcastro9,CONTRIBUTOR,decentralion,2,CONTRIBUTOR
dcastro9,CONTRIBUTOR,petewarden,1,MEMBER
gavinsherry,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
gavinsherry,CONTRIBUTOR,mrry,2,CONTRIBUTOR
shenhanc78,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
shenhanc78,CONTRIBUTOR,benoitsteiner,3,CONTRIBUTOR
oxtopus,NONE,tensorflow-jenkins,1,COLLABORATOR
oxtopus,NONE,benoitsteiner,2,CONTRIBUTOR
nanddalal,NONE,tensorflow-jenkins,3,COLLABORATOR
nanddalal,NONE,googlebot,3,NONE
nanddalal,NONE,ebrevdo,2,CONTRIBUTOR
nanddalal,NONE,mrry,1,CONTRIBUTOR
nanddalal,NONE,vrv,4,CONTRIBUTOR
nanddalal,NONE,sguada,4,MEMBER
nanddalal,NONE,decentralion,1,CONTRIBUTOR
nanddalal,NONE,martinwicke,2,MEMBER
ysuematsu,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
ysuematsu,CONTRIBUTOR,googlebot,2,NONE
ysuematsu,CONTRIBUTOR,martinwicke,2,MEMBER
JiJingYu,NONE,tensorflow-jenkins,1,COLLABORATOR
JiJingYu,NONE,googlebot,1,NONE
JonathanRaiman,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
JonathanRaiman,CONTRIBUTOR,googlebot,2,NONE
JonathanRaiman,CONTRIBUTOR,maciekcc,1,NONE
maciekcc,NONE,googlebot,5,NONE
maciekcc,NONE,bryonglodencissp,1,CONTRIBUTOR
maciekcc,NONE,vrv,1,CONTRIBUTOR
maciekcc,NONE,gunan,2,CONTRIBUTOR
maciekcc,NONE,martinwicke,1,MEMBER
maciekcc,NONE,av8ramit,1,CONTRIBUTOR
sharkdtu,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
sharkdtu,CONTRIBUTOR,vrv,1,CONTRIBUTOR
sharkdtu,CONTRIBUTOR,rmlarsen,2,MEMBER
sharkdtu,CONTRIBUTOR,googlebot,4,NONE
sharkdtu,CONTRIBUTOR,rthadur,2,CONTRIBUTOR
sharkdtu,CONTRIBUTOR,mihaimaruseac,2,COLLABORATOR
bboydreamer,NONE,tensorflow-jenkins,1,COLLABORATOR
bboydreamer,NONE,googlebot,1,NONE
odeke-em,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
SebastinSanty,NONE,tensorflow-jenkins,1,COLLABORATOR
SebastinSanty,NONE,vrv,1,CONTRIBUTOR
maniteja123,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
maniteja123,CONTRIBUTOR,rmlarsen,12,MEMBER
maniteja123,CONTRIBUTOR,concretevitamin,6,CONTRIBUTOR
maniteja123,CONTRIBUTOR,vrv,1,CONTRIBUTOR
maniteja123,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
maniteja123,CONTRIBUTOR,amrit-poudel,7,NONE
markstrefford,NONE,tensorflow-jenkins,1,COLLABORATOR
victor9204,NONE,tensorflow-jenkins,1,COLLABORATOR
victor9204,NONE,googlebot,1,NONE
victor9204,NONE,vrv,1,CONTRIBUTOR
agrawalnishant,NONE,tensorflow-jenkins,1,COLLABORATOR
agrawalnishant,NONE,googlebot,2,NONE
shotat,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
shotat,CONTRIBUTOR,googlebot,2,NONE
daeyun,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
daeyun,CONTRIBUTOR,googlebot,2,NONE
daeyun,CONTRIBUTOR,vrv,11,CONTRIBUTOR
daeyun,CONTRIBUTOR,KendallWeihe,9,NONE
daeyun,CONTRIBUTOR,juanprietob,1,NONE
daeyun,CONTRIBUTOR,aioie,1,NONE
daeyun,CONTRIBUTOR,mention-bot,2,NONE
daeyun,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
daeyun,CONTRIBUTOR,martinwicke,1,MEMBER
daeyun,CONTRIBUTOR,yaroslavvb,1,CONTRIBUTOR
daeyun,CONTRIBUTOR,jmchen-g,1,CONTRIBUTOR
plutoshe,NONE,tensorflow-jenkins,3,COLLABORATOR
plutoshe,NONE,googlebot,1,NONE
plutoshe,NONE,mention-bot,1,NONE
igormq,CONTRIBUTOR,tensorflow-jenkins,6,COLLABORATOR
igormq,CONTRIBUTOR,googlebot,2,NONE
igormq,CONTRIBUTOR,rmlarsen,10,MEMBER
igormq,CONTRIBUTOR,vrv,2,CONTRIBUTOR
igormq,CONTRIBUTOR,ebrevdo,18,CONTRIBUTOR
igormq,CONTRIBUTOR,decentralion,6,CONTRIBUTOR
igormq,CONTRIBUTOR,ASDen,2,NONE
wulingdong,NONE,googlebot,1,NONE
wulingdong,NONE,tensorflow-jenkins,1,COLLABORATOR
wulingdong,NONE,rmlarsen,1,MEMBER
rmlarsen,MEMBER,googlebot,6,NONE
rmlarsen,MEMBER,vrv,3,CONTRIBUTOR
rmlarsen,MEMBER,willnorris,1,NONE
rmlarsen,MEMBER,caisq,7,CONTRIBUTOR
rmlarsen,MEMBER,Mistobaan,1,CONTRIBUTOR
rmlarsen,MEMBER,gunan,7,CONTRIBUTOR
rmlarsen,MEMBER,sguada,1,MEMBER
rmlarsen,MEMBER,mention-bot,7,NONE
rmlarsen,MEMBER,mrry,1,CONTRIBUTOR
rmlarsen,MEMBER,yifeif,2,CONTRIBUTOR
rmlarsen,MEMBER,martinwicke,2,MEMBER
rmlarsen,MEMBER,terrytangyuan,2,MEMBER
rmlarsen,MEMBER,shakhawat3742,1,NONE
rmlarsen,MEMBER,annarev,1,CONTRIBUTOR
rmlarsen,MEMBER,wdirons,3,CONTRIBUTOR
rmlarsen,MEMBER,case540,2,CONTRIBUTOR
rmlarsen,MEMBER,goldiegadde,1,CONTRIBUTOR
RenatoUtsch,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
RenatoUtsch,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
heinzbeinz,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
heinzbeinz,CONTRIBUTOR,googlebot,2,NONE
heinzbeinz,CONTRIBUTOR,rmlarsen,1,MEMBER
tcfuji,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
tcfuji,CONTRIBUTOR,rmlarsen,3,MEMBER
tcfuji,CONTRIBUTOR,martinwicke,2,MEMBER
tcfuji,CONTRIBUTOR,terrytangyuan,1,MEMBER
tobegit3hub,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
tobegit3hub,CONTRIBUTOR,googlebot,4,NONE
tobegit3hub,CONTRIBUTOR,martinwicke,1,MEMBER
tobegit3hub,CONTRIBUTOR,qlzh727,2,MEMBER
tobegit3hub,CONTRIBUTOR,tensorflowbutler,2,MEMBER
tobegit3hub,CONTRIBUTOR,andreasst,1,NONE
tobegit3hub,CONTRIBUTOR,allenlavoie,1,MEMBER
tobegit3hub,CONTRIBUTOR,mrry,1,CONTRIBUTOR
tobegit3hub,CONTRIBUTOR,karmel,2,NONE
tobegit3hub,CONTRIBUTOR,facaiy,2,MEMBER
Huarong,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
Huarong,CONTRIBUTOR,googlebot,2,NONE
Huarong,CONTRIBUTOR,rmlarsen,1,MEMBER
wagonhelm,NONE,tensorflow-jenkins,4,COLLABORATOR
wagonhelm,NONE,rmlarsen,1,MEMBER
wagonhelm,NONE,mention-bot,1,NONE
wagonhelm,NONE,yifeif,4,CONTRIBUTOR
rueberger,NONE,tensorflow-jenkins,1,COLLABORATOR
rueberger,NONE,googlebot,1,NONE
GenericFox,NONE,tensorflow-jenkins,1,COLLABORATOR
GenericFox,NONE,googlebot,1,NONE
cancan101,CONTRIBUTOR,tensorflow-jenkins,13,COLLABORATOR
cancan101,CONTRIBUTOR,googlebot,2,NONE
cancan101,CONTRIBUTOR,martinwicke,6,MEMBER
cancan101,CONTRIBUTOR,vrv,8,CONTRIBUTOR
cancan101,CONTRIBUTOR,decentralion,6,CONTRIBUTOR
cancan101,CONTRIBUTOR,caisq,9,CONTRIBUTOR
cancan101,CONTRIBUTOR,mention-bot,1,NONE
cancan101,CONTRIBUTOR,sguada,1,MEMBER
cancan101,CONTRIBUTOR,jhseu,3,CONTRIBUTOR
cancan101,CONTRIBUTOR,gpapan,2,NONE
cancan101,CONTRIBUTOR,rmlarsen,2,MEMBER
cancan101,CONTRIBUTOR,drpngx,3,CONTRIBUTOR
cancan101,CONTRIBUTOR,petewarden,2,MEMBER
cancan101,CONTRIBUTOR,maciekcc,1,NONE
cancan101,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
cancan101,CONTRIBUTOR,ispirmustafa,1,CONTRIBUTOR
cancan101,CONTRIBUTOR,gunan,2,CONTRIBUTOR
cancan101,CONTRIBUTOR,tfboyd,9,MEMBER
cancan101,CONTRIBUTOR,mirekphd,2,NONE
sdenel,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
sdenel,CONTRIBUTOR,googlebot,2,NONE
sdenel,CONTRIBUTOR,rmlarsen,10,MEMBER
sdenel,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
sdenel,CONTRIBUTOR,vrv,2,CONTRIBUTOR
sdenel,CONTRIBUTOR,zheng-xq,1,CONTRIBUTOR
disneydsy,NONE,,,
pennymax,NONE,tensorflow-jenkins,1,COLLABORATOR
pennymax,NONE,googlebot,1,NONE
dauba-dauba,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
dauba-dauba,CONTRIBUTOR,googlebot,2,NONE
dauba-dauba,CONTRIBUTOR,caisq,3,CONTRIBUTOR
dauba-dauba,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
dauba-dauba,CONTRIBUTOR,terrytangyuan,1,MEMBER
dauba-dauba,CONTRIBUTOR,vrv,1,CONTRIBUTOR
dauba-dauba,CONTRIBUTOR,petewarden,1,MEMBER
jackmpcollins,NONE,tensorflow-jenkins,1,COLLABORATOR
jackmpcollins,NONE,googlebot,1,NONE
yogesh248,NONE,tensorflow-jenkins,1,COLLABORATOR
yogesh248,NONE,googlebot,1,NONE
yogesh248,NONE,caisq,1,CONTRIBUTOR
dmitris,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
dmitris,CONTRIBUTOR,caisq,1,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
IvanUkhov,CONTRIBUTOR,caisq,1,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,josh11b,1,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,keveman,4,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,dauba-dauba,2,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,mention-bot,1,NONE
IvanUkhov,CONTRIBUTOR,jhseu,3,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,asimshankar,1,CONTRIBUTOR
IvanUkhov,CONTRIBUTOR,pavithrasv,4,MEMBER
IvanUkhov,CONTRIBUTOR,rthadur,1,CONTRIBUTOR
vivekjuneja,NONE,tensorflow-jenkins,1,COLLABORATOR
vivekjuneja,NONE,googlebot,2,NONE
vivekjuneja,NONE,andrewharp,1,CONTRIBUTOR
vivekjuneja,NONE,decentralion,2,CONTRIBUTOR
vivekjuneja,NONE,rmlarsen,2,MEMBER
vivekjuneja,NONE,vrv,6,CONTRIBUTOR
vivekjuneja,NONE,craigcitro,3,MEMBER
hrldcpr,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
hrldcpr,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
hrldcpr,CONTRIBUTOR,pcasaretto,1,NONE
hrldcpr,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
hrldcpr,CONTRIBUTOR,mention-bot,2,NONE
hrldcpr,CONTRIBUTOR,martinwicke,1,MEMBER
hrldcpr,CONTRIBUTOR,jhseu,2,CONTRIBUTOR
cbyzju,NONE,tensorflow-jenkins,1,COLLABORATOR
cbyzju,NONE,googlebot,1,NONE
Mazecreator,CONTRIBUTOR,tensorflow-jenkins,5,COLLABORATOR
Mazecreator,CONTRIBUTOR,googlebot,3,NONE
Mazecreator,CONTRIBUTOR,girving,3,CONTRIBUTOR
Mazecreator,CONTRIBUTOR,vrv,1,CONTRIBUTOR
Mazecreator,CONTRIBUTOR,jhseu,2,CONTRIBUTOR
Mazecreator,CONTRIBUTOR,martinwicke,18,MEMBER
Mazecreator,CONTRIBUTOR,RealTimeDeployment,3,NONE
Mazecreator,CONTRIBUTOR,drpngx,7,CONTRIBUTOR
darcyliu,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
darcyliu,CONTRIBUTOR,caisq,2,CONTRIBUTOR
darcyliu,CONTRIBUTOR,decentralion,2,CONTRIBUTOR
philip-clarke,NONE,tensorflow-jenkins,1,COLLABORATOR
philip-clarke,NONE,andrewharp,1,CONTRIBUTOR
eplondke,NONE,tensorflow-jenkins,1,COLLABORATOR
eplondke,NONE,googlebot,1,NONE
eplondke,NONE,vrv,2,CONTRIBUTOR
eplondke,NONE,rmlarsen,2,MEMBER
marcomarchesi,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
marcomarchesi,CONTRIBUTOR,googlebot,2,NONE
marcomarchesi,CONTRIBUTOR,vrv,1,CONTRIBUTOR
raix852,CONTRIBUTOR,tensorflow-jenkins,6,COLLABORATOR
raix852,CONTRIBUTOR,googlebot,2,NONE
raix852,CONTRIBUTOR,caisq,5,CONTRIBUTOR
raix852,CONTRIBUTOR,martinwicke,5,MEMBER
raix852,CONTRIBUTOR,vrv,1,CONTRIBUTOR
raix852,CONTRIBUTOR,a-dai,1,CONTRIBUTOR
raix852,CONTRIBUTOR,decentralion,3,CONTRIBUTOR
raix852,CONTRIBUTOR,mention-bot,1,NONE
ericdnielsen,MEMBER,googlebot,2,NONE
ericdnielsen,MEMBER,caisq,3,CONTRIBUTOR
ericdnielsen,MEMBER,martinwicke,1,MEMBER
ericdnielsen,MEMBER,vrv,1,CONTRIBUTOR
tilarids,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
tilarids,CONTRIBUTOR,googlebot,2,NONE
tilarids,CONTRIBUTOR,vrv,1,CONTRIBUTOR
sono-bfio,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
sono-bfio,CONTRIBUTOR,googlebot,2,NONE
sono-bfio,CONTRIBUTOR,vrv,5,CONTRIBUTOR
sono-bfio,CONTRIBUTOR,martinwicke,1,MEMBER
rohitgirdhar,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
rohitgirdhar,CONTRIBUTOR,googlebot,2,NONE
rohitgirdhar,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
rohitgirdhar,CONTRIBUTOR,vrv,7,CONTRIBUTOR
rohitgirdhar,CONTRIBUTOR,cipri-tom,1,NONE
ugnelis,NONE,tensorflow-jenkins,1,COLLABORATOR
ugnelis,NONE,googlebot,2,NONE
ugnelis,NONE,vrv,2,CONTRIBUTOR
ccx210,NONE,tensorflow-jenkins,1,COLLABORATOR
ccx210,NONE,googlebot,1,NONE
yangwang166,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
yangwang166,CONTRIBUTOR,googlebot,2,NONE
yangwang166,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
yangwang166,CONTRIBUTOR,terrytangyuan,1,MEMBER
bafu,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
bafu,CONTRIBUTOR,martinwicke,2,MEMBER
bafu,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
lhlmgr,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
lhlmgr,CONTRIBUTOR,googlebot,3,NONE
lhlmgr,CONTRIBUTOR,vrv,1,CONTRIBUTOR
lhlmgr,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
lhlmgr,CONTRIBUTOR,sb2nov,1,CONTRIBUTOR
sergejsrk,CONTRIBUTOR,googlebot,2,NONE
sergejsrk,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
sergejsrk,CONTRIBUTOR,martinwicke,1,MEMBER
sergejsrk,CONTRIBUTOR,decentralion,1,CONTRIBUTOR
sergejsrk,CONTRIBUTOR,petewarden,2,MEMBER
sergejsrk,CONTRIBUTOR,Mistobaan,3,CONTRIBUTOR
sushabhardy,NONE,tensorflow-jenkins,1,COLLABORATOR
sushabhardy,NONE,googlebot,1,NONE
sushabhardy,NONE,vrv,1,CONTRIBUTOR
parvizp,NONE,tensorflow-jenkins,1,COLLABORATOR
parvizp,NONE,googlebot,1,NONE
parvizp,NONE,decentralion,1,CONTRIBUTOR
parvizp,NONE,rmlarsen,1,MEMBER
parvizp,NONE,vrv,1,CONTRIBUTOR
damienstanton,NONE,tensorflow-jenkins,4,COLLABORATOR
damienstanton,NONE,googlebot,2,NONE
damienstanton,NONE,Mistobaan,2,CONTRIBUTOR
damienstanton,NONE,jhseu,1,CONTRIBUTOR
damienstanton,NONE,yifeif,2,CONTRIBUTOR
damienstanton,NONE,zheng-xq,1,CONTRIBUTOR
damienstanton,NONE,josh11b,1,CONTRIBUTOR
damienstanton,NONE,decentralion,2,CONTRIBUTOR
ngaloppo,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
ngaloppo,CONTRIBUTOR,googlebot,2,NONE
ngaloppo,CONTRIBUTOR,petewarden,1,MEMBER
ngaloppo,CONTRIBUTOR,martinwicke,1,MEMBER
satok16,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
satok16,CONTRIBUTOR,vrv,5,CONTRIBUTOR
satok16,CONTRIBUTOR,qinjian623,1,NONE
